,step,type,branch,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,unusuallogin,isFlaggedFraud,Acct type,Date of transaction,Time of day,isFraud
210,1,CASH_OUT,Marruecos,503333.79,C1640612861,0,0,C985934102,553161.42,971418.91,14,0,Savings,3/1/2018,Afternoon,0
211,1,CASH_OUT,Costa de Marfil,71991.42,C990679445,0,0,C557041912,81682.58,557537.26,10,0,Savings,5/1/2018,Night,0
212,1,CASH_OUT,Egipto,91379.93,C913065088,0,0,C401424608,1241634.38,1178808.14,10,0,Current,7/1/2018,Night,0
213,1,CASH_OUT,Niger,26759.05,C746280996,0,0,C1360767589,581853.1,2107965.39,20,0,Current,6/1/2018,Afternoon,0
214,1,CASH_OUT,Marruecos,128487.35,C50503805,0,0,C747464370,701404.75,1567434.81,18,0,Savings,6/1/2018,Morning,0
215,1,CASH_OUT,SudAfrica,252908.87,C1557989809,0,0,C33524623,919763.4,1517262.16,3,0,Savings,8/1/2018,Morning,0
216,1,CASH_OUT,Marruecos,64489.64,C146874094,0,0,C1297685781,398424.59,16997.22,6,0,Savings,9/1/2018,Morning,0
217,1,CASH_OUT,Sudan,171369.73,C2123222442,0,0,C451111351,1122370.94,3940085.21,3,0,Current,10/1/2018,Night,0
218,1,PAYMENT,Nigeria,4493.29,C1746570062,8258,3764.71,M1555990397,0,0,12,0,Current,11/1/2018,Night,0
219,1,PAYMENT,Nigeria,12121.5,C1544078442,97058,84936.5,M1291367132,0,0,10,0,Current,12/1/2018,Afternoon,0
220,1,PAYMENT,Mozambique,2278.19,C1887699190,290,0,M1479140596,0,0,14,0,Savings,13/1/2018,Afternoon,0
221,1,PAYMENT,SudAfrica,7707.44,C1108889615,99827,92119.56,M1275028674,0,0,11,0,Savings,16/1/2018,Morning,0
222,1,PAYMENT,Tanzania,4013.02,C455888635,92119.56,88106.55,M204805934,0,0,5,0,Current,19/1/2018,Night,0
223,1,PAYMENT,Somalia,5775.15,C204322447,132329,126553.85,M1019484860,0,0,2,0,Savings,25/1/2018,Night,0
224,1,PAYMENT,Ruanda,4843.93,C1164365897,51718,46874.07,M1640899500,0,0,12,0,Savings,3/1/2018,Night,0
225,1,PAYMENT,Ruanda,2397.82,C3565780,20421,18023.18,M473666452,0,0,11,0,Savings,5/1/2018,Afternoon,0
226,1,PAYMENT,Egipto,4391.44,C1865219266,228,0,M2138005960,0,0,19,0,Current,7/1/2018,Afternoon,0
227,1,DEBIT,SudAfrica,4497.87,C1278002745,107388,102890.13,C510113906,19053,5417.23,20,0,Savings,6/1/2018,Night,0
228,1,PAYMENT,Turquia,7452.89,C214649627,102397,94944.11,M67730604,0,0,9,0,Current,6/1/2018,Morning,0
229,1,PAYMENT,Israel,3930.81,C15477956,6032,2101.19,M710623214,0,0,10,0,Savings,8/1/2018,Afternoon,0
230,1,CASH_OUT,Australia,71532.24,C2082351661,2101.19,0,C1810132623,74956,97128.19,1,0,Current,9/1/2018,Night,0
231,1,CASH_OUT,Australia,61159.51,C859690270,0,0,C476402209,340334.22,51513.44,17,0,Savings,10/1/2018,Afternoon,0
232,1,CASH_OUT,Nueva Zelanda,12401.9,C1389774257,0,0,C1096283470,349763,0,13,0,Current,11/1/2018,Night,0
233,1,CASH_OUT,Australia,32702.61,C553759818,0,0,C75457651,253053,31469.78,11,0,Savings,12/1/2018,Night,0
234,1,PAYMENT,Australia,6926.67,C751021317,152927,146000.33,M1896552614,0,0,12,0,Savings,13/1/2018,Afternoon,0
235,1,PAYMENT,Banglades,893.57,C294658299,10676,9782.43,M1033856359,0,0,18,0,Savings,16/1/2018,Morning,0
236,1,TRANSFER,India,480222.51,C201677908,11110,0,C451111351,1293740.67,3940085.21,18,0,Savings,19/1/2018,Night,0
237,1,PAYMENT,Tailandia,3608.41,C635611994,11150,7541.59,M904253669,0,0,14,0,Current,25/1/2018,Morning,0
238,1,PAYMENT,Tailandia,5946.79,C1930903395,7541.59,1594.8,M1431710377,0,0,19,0,Savings,3/1/2018,Night,0
239,1,PAYMENT,Irak,6099.96,C1700721442,42133,36033.04,M2116511124,0,0,6,0,Savings,5/1/2018,Morning,0
240,1,PAYMENT,Israel,372.34,C872522004,65254,64881.66,M1348916831,0,0,14,0,Current,7/1/2018,Afternoon,0
241,1,PAYMENT,Turquia,4635.18,C1110698130,6313782.05,6309146.87,M125644421,0,0,17,0,Savings,6/1/2018,Morning,0
242,1,PAYMENT,Arabia Saudi,1267.97,C1053632127,6309146.87,6307878.9,M1493158871,0,0,8,0,Savings,6/1/2018,Morning,0
243,1,PAYMENT,China,6911.99,C89509666,6307878.9,6300966.92,M1806880779,0,0,5,0,Savings,8/1/2018,Night,0
244,1,PAYMENT,China,1795.67,C1016856028,6300966.92,6299171.25,M446445803,0,0,3,0,Savings,9/1/2018,Morning,0
245,1,PAYMENT,Australia,3199.06,C832292933,6299171.25,6295972.18,M1280603381,0,0,15,0,Savings,10/1/2018,Morning,0
246,1,PAYMENT,Nueva Zelanda,10265.17,C792855998,6295972.18,6285707.02,M1424108509,0,0,14,0,Savings,11/1/2018,Night,0
247,1,PAYMENT,Australia,9029.12,C1003755748,25480,16450.88,M1414013111,0,0,11,0,Savings,12/1/2018,Night,0
248,1,PAYMENT,India,7600.57,C1805164661,50747,43146.43,M778162712,0,0,1,0,Current,13/1/2018,Afternoon,0
249,1,PAYMENT,Filipinas,2057.71,C896138248,25132,23074.29,M548482954,0,0,14,0,Current,16/1/2018,Afternoon,0
250,1,PAYMENT,Turquia,3823.08,C243575009,10382,6558.92,M777341499,0,0,1,0,Savings,19/1/2018,Morning,0
251,1,TRANSFER,Turquia,2806,C1420196421,2806,0,C972765878,0,0,1,0,Current,25/1/2018,Night,1
252,1,CASH_OUT,Arabia Saudi,2806,C2101527076,2806,0,C1007251739,26202,0,0,0,Savings,3/1/2018,Night,1
253,1,PAYMENT,Kazajistan,6737.2,C1454026445,624,0,M1378497201,0,0,2,0,Savings,5/1/2018,Afternoon,0
254,1,PAYMENT,China,9161.98,C892931811,11128,1966.02,M1577167234,0,0,14,0,Savings,7/1/2018,Afternoon,0
255,1,PAYMENT,China,1239.06,C1574873161,396386,395146.94,M1591916281,0,0,15,0,Savings,6/1/2018,Morning,0
256,1,PAYMENT,China,365,C600958416,319,0,M1884231057,0,0,7,0,Savings,6/1/2018,Night,0
257,1,PAYMENT,China,5237.54,C1492875057,27105,21867.46,M333793193,0,0,3,0,Savings,8/1/2018,Night,0
258,1,PAYMENT,Australia,2618.76,C1068945248,21867.46,19248.7,M937277082,0,0,17,0,Savings,9/1/2018,Afternoon,0
259,1,PAYMENT,Australia,339.82,C882646447,12076,11736.18,M234740890,0,0,17,0,Savings,10/1/2018,Night,0
260,1,DEBIT,Australia,1393.46,C79290250,100068,98674.54,C1076835071,26446,318637.36,13,0,Savings,11/1/2018,Night,0
261,1,PAYMENT,Australia,2731.37,C1586151649,17540,14808.63,M179294202,0,0,8,0,Current,12/1/2018,Afternoon,0
262,1,PAYMENT,India,8364.73,C1767230265,81,0,M593103894,0,0,17,0,Savings,13/1/2018,Morning,0
263,1,PAYMENT,Iran,6598.71,C727666004,16392,9793.29,M1601935322,0,0,6,0,Savings,16/1/2018,Afternoon,0
264,1,PAYMENT,India,4304.58,C414225167,10708,6403.42,M1803093683,0,0,17,0,Current,19/1/2018,Afternoon,0
265,1,PAYMENT,Indonesia,2867.14,C975033189,943,0,M962287291,0,0,2,0,Savings,25/1/2018,Night,0
266,1,PAYMENT,Indonesia,2946.38,C628064884,0,0,M109069556,0,0,17,0,Current,3/1/2018,Morning,0
267,1,PAYMENT,Myanmar (Birmania),507.12,C1389509050,87005,86497.88,M828326869,0,0,16,0,Current,5/1/2018,Afternoon,0
268,1,PAYMENT,Turquia,3020.86,C1761217448,50361,47340.14,M1817789863,0,0,20,0,Current,7/1/2018,Morning,0
269,1,PAYMENT,Irak,8948.03,C788905599,11137,2188.97,M1678709153,0,0,16,0,Savings,6/1/2018,Morning,0
270,1,CASH_OUT,Uzbekistan,280877.92,C1544614339,2188.97,0,C1297685781,462914.23,16997.22,18,0,Savings,6/1/2018,Night,0
271,1,PAYMENT,China,1084.9,C2059592603,13727,12642.1,M2016828666,0,0,16,0,Savings,8/1/2018,Morning,0
272,1,PAYMENT,China,9456.69,C1688782916,12642.1,3185.41,M1064154107,0,0,17,0,Savings,9/1/2018,Morning,0
273,1,PAYMENT,Benin,5812.36,C1390301622,3185.41,0,M415565467,0,0,13,0,Savings,10/1/2018,Night,0
274,1,TRANSFER,Nigeria,157883.07,C973936431,46547,0,C1335050193,72793,353532.56,15,0,Savings,11/1/2018,Night,0
275,1,PAYMENT,Nigeria,2734.77,C1756207614,4511,1776.23,M1214133948,0,0,6,0,Savings,12/1/2018,Afternoon,0
276,1,CASH_OUT,Republica Democratica del Congo,102153.86,C2015301874,1776.23,0,C1335050193,230676.07,353532.56,17,0,Current,13/1/2018,Morning,0
277,1,PAYMENT,Nigeria,584.52,C712627377,15479,14894.48,M782228073,0,0,8,0,Savings,16/1/2018,Night,0
278,1,PAYMENT,Camerun,6113.14,C399373008,15629,9515.86,M391506011,0,0,14,0,Current,19/1/2018,Night,0
279,1,CASH_OUT,Angola,369989.2,C1936550492,9515.86,0,C1789550256,518243.06,4619798.56,5,0,Savings,25/1/2018,Afternoon,0
280,1,CASH_OUT,Nigeria,215338.28,C594651850,0,0,C75457651,285755.61,31469.78,4,0,Current,3/1/2018,Afternoon,0
281,1,CASH_OUT,Kenia,65521.42,C1532139270,0,0,C920011586,93337.06,0,4,0,Savings,5/1/2018,Afternoon,0
282,1,CASH_OUT,Zambia,116977.58,C1677568775,0,0,C1740000325,191043.06,1363368.51,19,0,Savings,7/1/2018,Afternoon,0
283,1,CASH_OUT,Nigeria,262392.36,C2069500590,0,0,C2083562754,457286.01,1186556.81,13,0,Savings,6/1/2018,Afternoon,0
284,1,CASH_OUT,Camerun,51121.05,C1431556341,0,0,C1740000325,308020.64,1363368.51,14,0,Current,6/1/2018,Afternoon,0
285,1,CASH_OUT,Republica Democratica del Congo,202624.59,C452364286,0,0,C985934102,1056495.21,971418.91,6,0,Current,8/1/2018,Night,0
286,1,CASH_OUT,Togo,118235.16,C350069300,0,0,C1335050193,332829.93,353532.56,16,0,Savings,9/1/2018,Night,0
287,1,CASH_OUT,SudAfrica,118056.71,C1060703587,0,0,C757108857,272906.49,0,15,0,Savings,10/1/2018,Afternoon,0
288,1,CASH_OUT,Senegal,498960.91,C1957078537,0,0,C1360767589,608612.15,2107965.39,17,0,Savings,11/1/2018,Morning,0
289,1,CASH_OUT,Madagascar,691738.36,C1514214932,0,0,C1590550415,6285707.02,19200000,18,0,Savings,12/1/2018,Afternoon,0
290,1,CASH_OUT,Togo,58820.08,C594858858,0,0,C1360767589,1107573.06,2107965.39,3,0,Savings,13/1/2018,Afternoon,0
291,1,PAYMENT,Nigeria,4419.04,C1423016050,52951,48531.96,M352776719,0,0,9,0,Savings,16/1/2018,Night,0
292,1,PAYMENT,Argelia,4270.02,C1202042637,9516,5245.98,M1112527632,0,0,6,0,Current,19/1/2018,Morning,0
293,1,PAYMENT,Marruecos,3007.83,C440736059,49905,46897.17,M955324150,0,0,1,0,Savings,25/1/2018,Afternoon,0
294,1,PAYMENT,Benin,1824.59,C1384563514,25138,23313.41,M1852661033,0,0,18,0,Current,3/1/2018,Morning,0
295,1,PAYMENT,Sudan,993.46,C1548946718,19448,18454.54,M1814423236,0,0,13,0,Savings,5/1/2018,Morning,0
296,1,CASH_OUT,Tanzania,302693.14,C140404585,18454.54,0,C1688019098,306239.03,97263.78,18,0,Savings,7/1/2018,Night,0
297,1,PAYMENT,Egipto,1445.06,C207546206,10892,9446.94,M1218519094,0,0,9,0,Savings,6/1/2018,Morning,0
298,1,PAYMENT,SudAfrica,4059.25,C200404000,4186,126.75,M1894758168,0,0,7,0,Savings,6/1/2018,Morning,0
299,1,PAYMENT,SudAfrica,3417.18,C191945292,126.75,0,M1242688388,0,0,10,0,Savings,8/1/2018,Night,0
300,1,DEBIT,Francia,3428.95,C1317375498,147798,144369.05,C665576141,1534657.01,5515763.34,6,0,Current,9/1/2018,Night,0
301,1,PAYMENT,Ucrania,5580.98,C1130346421,7781,2200.02,M1316005672,0,0,15,0,Savings,10/1/2018,Morning,0
302,1,DEBIT,Francia,3455.85,C192428201,3509,53.15,C401424608,1333014.31,1178808.14,9,0,Current,11/1/2018,Afternoon,0
303,1,PAYMENT,Espana,7265.63,C1768882706,14508,7242.37,M1463022229,0,0,16,0,Savings,12/1/2018,Afternoon,0
304,1,PAYMENT,Francia,3852.64,C472991420,1449076.27,1445223.63,M1455855843,0,0,9,0,Savings,13/1/2018,Afternoon,0
305,1,PAYMENT,Francia,7870.29,C1202220987,1445223.63,1437353.34,M256346753,0,0,13,0,Savings,16/1/2018,Night,0
306,1,DEBIT,Francia,12872.92,C425015667,11197,0,C466505482,51885,0,7,0,Savings,19/1/2018,Night,0
307,1,PAYMENT,Francia,6675.34,C2075568954,10107,3431.66,M2145896000,0,0,14,0,Savings,25/1/2018,Afternoon,0
308,1,CASH_OUT,Alemania,410201.89,C1279740095,21448,0,C1750905143,61613,424250.45,2,0,Savings,3/1/2018,Morning,0
309,1,PAYMENT,Italia,13310.78,C2095677157,0,0,M852026681,0,0,17,0,Savings,5/1/2018,Morning,0
310,1,PAYMENT,Italia,664.35,C1943855334,102983,102318.65,M94919826,0,0,7,0,Savings,7/1/2018,Morning,0
311,1,PAYMENT,Polonia,2130.3,C847320212,10958,8827.7,M1201004240,0,0,16,0,Savings,6/1/2018,Morning,0
312,1,PAYMENT,Espana,7771.4,C1406848276,8827.7,1056.3,M349259569,0,0,4,0,Current,6/1/2018,Morning,0
313,1,PAYMENT,Francia,36349.35,C785306763,1056.3,0,M1204088028,0,0,20,0,Savings,8/1/2018,Afternoon,0
314,1,PAYMENT,Francia,749.34,C1123236701,0,0,M1552221437,0,0,17,0,Savings,9/1/2018,Morning,0
315,1,PAYMENT,Portugal,2340.34,C79161706,0,0,M1685407532,0,0,19,0,Current,10/1/2018,Morning,0
316,1,PAYMENT,Reino Unido,9686.85,C1057468716,0,0,M1272051933,0,0,11,0,Savings,11/1/2018,Night,0
317,1,PAYMENT,Rumania,15785.85,C1888924788,0,0,M1041547629,0,0,9,0,Current,12/1/2018,Morning,0
318,1,PAYMENT,Mexico,9006.78,C1016633682,0,0,M2018220300,0,0,16,0,Current,13/1/2018,Morning,0
319,1,PAYMENT,Colombia,9014.95,C1027319653,0,0,M633079302,0,0,4,0,Current,16/1/2018,Night,0
320,1,PAYMENT,Mexico,14420.66,C1561745898,0,0,M2033268925,0,0,15,0,Savings,19/1/2018,Night,0
321,1,PAYMENT,Mexico,4802.31,C424786033,0,0,M1545077099,0,0,2,0,Savings,25/1/2018,Afternoon,0
322,1,PAYMENT,Brasil,28527.44,C867093003,0,0,M1135278099,0,0,9,0,Savings,3/1/2018,Afternoon,0
323,1,PAYMENT,Brasil,4182.93,C1470911015,0,0,M1268974304,0,0,9,0,Savings,5/1/2018,Morning,0
324,1,PAYMENT,Brasil,4088.21,C244872973,0,0,M451312813,0,0,4,0,Savings,7/1/2018,Night,0
325,1,PAYMENT,Mexico,8491.9,C795748540,0,0,M2081000371,0,0,12,0,Savings,6/1/2018,Night,0
326,1,DEBIT,Colombia,6666.78,C837073696,11876,5209.22,C655381473,24777,189534.74,15,0,Savings,6/1/2018,Afternoon,0
327,1,PAYMENT,Mexico,6536.86,C416201381,17319,10782.14,M1178290888,0,0,11,0,Current,8/1/2018,Afternoon,0
328,1,CASH_OUT,Republica Dominicana,40684.97,C1985938863,10782.14,0,C1291286504,49530,66575.5,19,0,Savings,9/1/2018,Afternoon,0
329,1,PAYMENT,Mexico,1553.21,C1660325375,31516,29962.79,M251664534,0,0,7,0,Current,10/1/2018,Afternoon,0
330,1,DEBIT,Trinidad y Tobago,7344.92,C334593716,0,0,C485041780,185432,0,6,0,Savings,11/1/2018,Afternoon,0
331,1,CASH_OUT,Guatemala,106267.21,C487416600,0,0,C476800120,241106.05,49864.36,12,0,Current,12/1/2018,Afternoon,0
332,1,PAYMENT,Brasil,5491.5,C1271041075,36605,31113.5,M1141500277,0,0,17,0,Savings,13/1/2018,Night,0
333,1,PAYMENT,Mexico,3666.42,C1544895390,48117,44450.58,M712410791,0,0,19,0,Savings,16/1/2018,Night,0
334,1,PAYMENT,Panama,5507.18,C1971991758,36030,30522.82,M2126723403,0,0,3,0,Savings,19/1/2018,Afternoon,0
335,1,DEBIT,Mexico,4565.14,C201274566,30265,25699.86,C747464370,829892.09,1567434.81,1,0,Current,25/1/2018,Morning,0
336,1,PAYMENT,Mexico,11348.71,C354605216,734899,723550.29,M824881806,0,0,8,0,Current,3/1/2018,Afternoon,0
337,1,TRANSFER,Brasil,123179.97,C1447353473,7215,0,C20671747,12904.68,43691.09,18,0,Savings,5/1/2018,Afternoon,0
338,1,PAYMENT,Honduras,7073.6,C611289995,0,0,M663466110,0,0,6,0,Savings,7/1/2018,Night,0
339,1,PAYMENT,Guatemala,2803.83,C1129433283,0,0,M864138492,0,0,1,0,Savings,6/1/2018,Morning,0
340,1,PAYMENT,Honduras,106.81,C1810518740,0,0,M295180183,0,0,17,0,Savings,6/1/2018,Afternoon,0
341,1,PAYMENT,Venezuela,6297.71,C1547883191,762,0,M1650113431,0,0,20,0,Savings,8/1/2018,Morning,0
342,1,PAYMENT,Brasil,2610.01,C1528769018,58697.54,56087.54,M183155105,0,0,7,0,Savings,9/1/2018,Morning,0
343,1,PAYMENT,Brasil,5320.1,C1089930529,56087.54,50767.43,M2001115307,0,0,18,0,Current,10/1/2018,Night,0
344,1,PAYMENT,Cuba,1460.63,C1429483328,1132,0,M172794870,0,0,2,0,Savings,11/1/2018,Morning,0
345,1,TRANSFER,Mexico,522264.81,C1927963027,24,0,C1234776885,11361,2025098.66,15,0,Current,12/1/2018,Morning,0
346,1,DEBIT,Guatemala,3584.21,C833240229,135496,131911.79,C1330106945,100614.05,24044.18,17,0,Savings,13/1/2018,Night,0
347,1,PAYMENT,Guatemala,3704.97,C1167088639,24553,20848.03,M707531688,0,0,15,0,Savings,16/1/2018,Night,0
348,1,PAYMENT,Guatemala,2773.61,C191568263,14332,11558.39,M1799635803,0,0,18,0,Savings,19/1/2018,Afternoon,0
349,1,PAYMENT,El Salvador,3896.42,C751608431,11558.39,7661.97,M1723290893,0,0,9,0,Savings,25/1/2018,Morning,0
350,1,PAYMENT,Brasil,18781.84,C893640573,7661.97,0,M2085886997,0,0,8,0,Savings,3/1/2018,Night,0
351,1,PAYMENT,Argentina,6660.33,C893523498,17710,11049.67,M1770070706,0,0,4,0,Current,5/1/2018,Night,0
352,1,TRANSFER,Brasil,26923.42,C1108517064,11049.67,0,C1983747920,199404.91,95508.95,11,0,Savings,7/1/2018,Afternoon,0
353,1,TRANSFER,El Salvador,53783.57,C511354923,0,0,C1899073220,75514,420946.86,2,0,Current,6/1/2018,Afternoon,0
354,1,TRANSFER,Brasil,80333.28,C992743048,0,0,C1749186397,321592.98,277515.05,9,0,Current,6/1/2018,Afternoon,0
355,1,TRANSFER,Mexico,211075.91,C1540894701,0,0,C564160838,930082.81,1254956.07,19,0,Current,8/1/2018,Afternoon,0
356,1,TRANSFER,Mexico,100677.86,C203149502,0,0,C1531333864,701567.56,55974.56,7,0,Current,9/1/2018,Afternoon,0
357,1,TRANSFER,Guatemala,473499.51,C1198197478,0,0,C453211571,883248.39,3461666.05,4,0,Current,10/1/2018,Afternoon,0
358,1,TRANSFER,Guatemala,1538200.39,C476579021,0,0,C1590550415,6977445.38,19200000,20,0,Current,11/1/2018,Night,0
359,1,TRANSFER,Brasil,2421578.09,C106297322,0,0,C1590550415,8515645.77,19200000,7,0,Current,12/1/2018,Night,0
360,1,TRANSFER,Brasil,1349670.68,C1419332030,0,0,C665576141,1538085.96,5515763.34,5,0,Current,13/1/2018,Afternoon,0
361,1,TRANSFER,Colombia,314403.14,C1262110193,0,0,C1789550256,888232.25,4619798.56,7,0,Savings,16/1/2018,Morning,0
362,1,TRANSFER,India,1457213.54,C396918327,0,0,C1590550415,10900000,19200000,3,0,Savings,19/1/2018,Afternoon,0
363,1,TRANSFER,China,180368.84,C1055601039,0,0,C1359044626,1437353.34,16518.36,16,0,Current,25/1/2018,Afternoon,0
364,1,TRANSFER,China,445038.71,C547441493,0,0,C1531333864,802245.42,55974.56,19,0,Current,3/1/2018,Night,0
365,1,TRANSFER,Afganistan,1123206.66,C967677821,0,0,C451111351,1773963.18,3940085.21,16,0,Savings,5/1/2018,Morning,0
366,1,DEBIT,Afganistan,996,C1839206329,46132,45136,C998351292,88106.55,1015132.48,5,0,Savings,7/1/2018,Afternoon,0
367,1,TRANSFER,Afganistan,176334.26,C169880779,45136,0,C1286084959,1251626.46,2107778.11,7,0,Savings,6/1/2018,Morning,0
368,1,TRANSFER,Australia,161217.61,C552674617,0,0,C909295153,199733,5602234.95,3,0,Current,6/1/2018,Morning,0
369,1,TRANSFER,Indonesia,108443.61,C1974622245,0,0,C240650537,246974.3,0,14,0,Current,8/1/2018,Night,0
370,1,TRANSFER,Australia,75442.68,C402808045,0,0,C1318822808,80469,500631.71,18,0,Current,9/1/2018,Morning,0
371,1,TRANSFER,China,55536.86,C332365138,0,0,C392292416,915902.37,3420103.09,10,0,Savings,10/1/2018,Morning,0
372,1,TRANSFER,China,438437.09,C977160959,0,0,C248609774,740675.45,6453430.91,6,0,Savings,11/1/2018,Night,0
373,1,TRANSFER,China,928722.69,C1563053805,0,0,C985934102,1259119.8,971418.91,16,0,Current,12/1/2018,Night,0
374,1,TRANSFER,China,1478772.04,C1464177809,0,0,C1170794006,1652668.12,22190.99,17,0,Savings,13/1/2018,Afternoon,0
375,1,TRANSFER,India,2545478.01,C1057507014,0,0,C1590550415,12400000,19200000,6,0,Savings,16/1/2018,Morning,0
376,1,TRANSFER,India,2061082.82,C2007599722,0,0,C1590550415,14900000,19200000,13,0,Savings,19/1/2018,Night,0
377,1,TRANSFER,Indonesia,983479.66,C2029780820,0,0,C1170794006,3131440.16,22190.99,1,0,Current,25/1/2018,Night,0
378,1,TRANSFER,Indonesia,635507.97,C65080774,0,0,C747464370,834457.23,1567434.81,17,0,Savings,3/1/2018,Night,0
379,1,TRANSFER,Indonesia,848231.57,C2116179210,0,0,C1170794006,4114919.82,22190.99,7,0,Current,5/1/2018,Afternoon,0
380,1,TRANSFER,Indonesia,739112.93,C1172535934,0,0,C564160838,1141158.73,1254956.07,4,0,Savings,7/1/2018,Afternoon,0
381,1,TRANSFER,India,324397.94,C1648700617,0,0,C932583850,373058.79,2719172.89,11,0,Current,6/1/2018,Night,0
382,1,TRANSFER,India,982862.81,C1765900922,0,0,C985934102,2187842.49,971418.91,1,0,Savings,6/1/2018,Morning,0
383,1,TRANSFER,India,955855,C94830685,0,0,C248609774,1179112.54,6453430.91,2,0,Current,8/1/2018,Afternoon,0
384,1,TRANSFER,India,179253.24,C1539947037,0,0,C1870252780,179614.1,46462.23,6,0,Savings,9/1/2018,Night,0
385,1,PAYMENT,India,5446.88,C270661321,666,0,M1964434661,0,0,17,0,Savings,10/1/2018,Afternoon,0
386,1,PAYMENT,China,648.64,C1217312754,873,224.36,M1585571244,0,0,20,0,Savings,11/1/2018,Night,0
387,1,PAYMENT,Indonesia,8494.71,C1099552523,11129,2634.29,M66724371,0,0,14,0,Savings,12/1/2018,Night,0
388,1,CASH_OUT,Indonesia,373068.26,C1047934137,20034,0,C1286084959,1427960.73,2107778.11,5,0,Current,13/1/2018,Afternoon,0
389,1,CASH_IN,Australia,143236.26,C1862994526,0,143236.26,C1688019098,608932.17,97263.78,20,0,Savings,16/1/2018,Morning,0
390,1,CASH_IN,Australia,228451.89,C1614133563,143236.26,371688.15,C2083562754,719678.38,1186556.81,10,0,Savings,19/1/2018,Night,0
391,1,CASH_IN,Australia,35902.49,C839771540,371688.15,407590.65,C2001112025,49003.3,0,17,0,Current,25/1/2018,Morning,0
392,1,CASH_IN,Australia,232953.64,C1037163664,407590.65,640544.28,C33524623,1172672.27,1517262.16,10,0,Savings,3/1/2018,Night,0
393,1,CASH_IN,Australia,65912.95,C180316302,640544.28,706457.23,C1330106945,104198.26,24044.18,19,0,Savings,5/1/2018,Morning,0
394,1,CASH_IN,Australia,193492.68,C1200546947,706457.23,899949.91,C1531333864,1247284.13,55974.56,5,0,Savings,7/1/2018,Afternoon,0
395,1,CASH_IN,China,60836.64,C443713699,899949.91,960786.56,C488044861,143436,5203.54,6,0,Savings,6/1/2018,Morning,0
396,1,CASH_IN,Australia,62325.15,C695530017,960786.56,1023111.71,C564160838,1880271.66,1254956.07,2,0,Savings,6/1/2018,Morning,0
397,1,CASH_IN,Australia,349640.51,C1493042329,1023111.71,1372752.22,C909295153,360950.61,5602234.95,8,0,Savings,8/1/2018,Night,0
398,1,CASH_IN,China,135324.19,C1751403001,1372752.22,1508076.41,C453211571,1356747.89,3461666.05,2,0,Savings,9/1/2018,Morning,0
399,1,CASH_IN,Indonesia,380015.14,C1717433286,1508076.41,1888091.55,C401424608,1336470.16,1178808.14,13,0,Current,10/1/2018,Morning,0
400,1,CASH_IN,Indonesia,418688.27,C1756819670,1888091.55,2306779.82,C401424608,956455.03,1178808.14,16,0,Current,11/1/2018,Night,0
401,1,CASH_IN,Japon,311023.52,C1078262677,2306779.82,2617803.34,C766572210,1477776.96,0,15,0,Savings,12/1/2018,Night,0
402,1,CASH_IN,Pakistan,151862.38,C178604517,2617803.34,2769665.72,C920011586,158858.48,0,1,0,Current,13/1/2018,Afternoon,0
403,1,CASH_IN,China,228710.05,C57624756,2769665.72,2998375.78,C1297685781,743792.14,16997.22,18,0,Savings,16/1/2018,Afternoon,0
404,1,CASH_IN,India,220431.09,C1543518287,2998375.78,3218806.87,C451111351,2897169.84,3940085.21,18,0,Savings,19/1/2018,Morning,0
405,1,CASH_IN,India,182861.45,C998242313,3218806.87,3401668.32,C485041780,192776.92,0,9,0,Savings,25/1/2018,Night,0
406,1,CASH_IN,India,231881.5,C464872674,3401668.32,3633549.82,C1509514333,894141.72,2415.16,2,0,Savings,3/1/2018,Night,0
407,1,CASH_IN,India,38071.17,C1659286984,3633549.82,3671620.98,C601893033,122487,54985.05,19,0,Savings,5/1/2018,Afternoon,0
408,1,CASH_IN,India,87117.29,C1064905627,3671620.98,3758738.27,C75457651,501093.89,31469.78,11,0,Savings,7/1/2018,Afternoon,0
409,1,CASH_IN,Indonesia,114271.72,C2072130509,3758738.27,3873009.99,C985934102,3170705.3,971418.91,2,0,Savings,6/1/2018,Morning,0
410,1,CASH_IN,Vietnam,73199.1,C1260440107,3873009.99,3946209.08,C1749186397,401926.25,277515.05,9,0,Savings,6/1/2018,Night,0
411,1,CASH_IN,Vietnam,764772.98,C482307698,3946209.08,4710982.07,C985934102,3056433.58,971418.91,13,0,Savings,8/1/2018,Night,0
412,1,CASH_IN,Vietnam,106847.36,C1793899405,4710982.07,4817829.42,C575335780,335711.51,52415.15,12,0,Current,9/1/2018,Afternoon,0
